Time,Position,Velocity
39.60000000000029,-0.3678396301391471,-1.1182014860078093
39.700000000000294,-0.47798810476116005,-1.0758924813417372
39.800000000000296,-0.5834522450405462,-1.0227983560283782
39.9000000000003,-0.6831743953533886,-0.9594406434448386
40.0000000000003,-0.7761533929167931,-0.8864438607608488
40.1000000000003,-0.8614546180260314,-0.8045293545802712
40.2000000000003,-0.9382193877700817,-0.7145081739800818
40.3000000000003,-1.0056735988210248,-0.6172730413485265
40.400000000000304,-1.0631355323172855,-0.5137895004971571
40.500000000000306,-1.110022742160476,-0.40508632980791437
40.60000000000031,-1.145857957138419,-0.2922453155928948
40.70000000000031,-1.1702739370825934,-0.17639048731609314
40.80000000000031,-1.1830172336694798,-0.058676921787797584
40.90000000000031,-1.18395081737865,0.059720772161970345
41.00000000000031,-1.1730555434174317,0.17762017373934638
41.100000000000314,-1.150430441000024,0.29384285803921384
41.200000000000315,-1.1162918221126095,0.40722617378742865
41.30000000000032,-1.0709712176880835,0.5166348732684578
41.40000000000032,-1.0149121608367326,0.6209724781132812
41.50000000000032,-0.9486658483153507,0.7191922671649074
41.60000000000032,-0.8728857226514589,0.8103077763203452
41.70000000000032,-0.7883210281590055,0.8934027050325155
41.800000000000324,-0.6958094043786959,0.967640129996498
41.900000000000325,-0.5962685901466436,1.0322709333841968
42.00000000000033,-0.49068732044218205,1.0866413607624716
42.10000000000033,-0.3801155062994387,1.1301996324551402
42.20000000000033,-0.2656537953057054,1.1625015415035604
42.30000000000033,-0.1484426164796704,1.183214981450485
42.40000000000033,-0.029650818560755576,1.1921233578175425
42.500000000000334,0.08953598510606929,1.1891278482620944
42.600000000000335,0.20792724887993966,1.1742484878737292
42.70000000000034,0.32433938625109715,1.1476240677898792
42.80000000000034,0.43760760161928647,1.1095108471571444
42.90000000000034,0.5465975441548626,1.060280090321563
43.00000000000034,0.6502166671533005,1.000414452878871
43.10000000000034,0.7474251791394956,0.9305032517372258
43.200000000000344,0.837246476962793,0.8512366655246623
43.300000000000345,0.9187769562082173,0.7633989223996931
43.40000000000035,0.9911951003840112,0.6678605424884176
43.50000000000035,1.053769757469901,0.5655697116732321
43.60000000000035,1.1058675204541353,0.4575428722012528
43.70000000000035,1.1469591373706773,0.3448546234768762
43.80000000000035,1.176624885982922,0.228627033372917
43.900000000000354,1.1945588585512925,0.11001846636806308
44.000000000000355,1.2005721129667943,-0.009787960265538076
44.10000000000036,1.1945946578231474,-0.12959617719189645
44.20000000000036,1.1766762506240476,-0.24820910296268617
44.30000000000036,1.1469860001635712,-0.36444060400643585
44.40000000000036,1.1058107760585805,-0.4771273551719169
44.50000000000036,1.0535524403329912,-0.5851404822365521
44.600000000000364,0.9907239277358122,-0.6873968698706223
44.700000000000365,0.9179442130001007,-0.7828700217938522
44.80000000000037,0.8359322144030497,-0.8706003642411505
44.90000000000037,0.7454996936565654,-0.9497048893260336
45.00000000000037,0.6475432222359205,-1.0193860413998228
