t,k,delta_fdm,delta_dot_fdm,scale_factor_a
0.4648733708020257,0.01,7.764852436983037e-05,0.00011107132997406667,0.6000992899394195
0.48235494310014676,0.01,7.957897208702018e-05,0.00010971993441492771,0.6150510378099895
0.5004939102700954,0.01,8.15583973718044e-05,0.0001083810350439658,0.6303753153071278
0.5193149936590212,0.01,8.35877254686409e-05,0.00010705598373968762,0.6460814041766124
0.5388438442608223,0.01,8.566792314006609e-05,0.00010574596491235707,0.6621788174231564
0.559107077675529,0.01,8.78000053584108e-05,0.00010445196747945296,0.6786773050723296
0.5801323103833375,0.01,8.998504248310681e-05,0.00010317475806882497,0.6955868600760418
0.6019481973827271,0.01,9.2224167829802e-05,0.00010191485685380673,0.7129177243651635
0.6245844712439614,0.01,9.451858549245498e-05,0.00010067251783472932,0.7306803950529499
0.6480719826311967,0.01,9.686957822298174e-05,9.944771588219677e-05,0.7488856307930272
0.6724427423484246,0.01,9.927851510245688e-05,9.8240143466835e-05,0.76754445829579
0.6977299649665534,0.01,0.00010174685865045259,9.704922073892849e-05,0.7866681790071581
0.7239681140910874,0.01,0.00010427617091140969,9.587412351411498e-05,0.8062683759537381
0.7511929493320965,0.01,0.00010686811792492074,9.47138347972598e-05,0.8263569207585338
0.7794415750404946,0.01,0.00010952447182566196,9.356722677011952e-05,0.8469459808314584
0.8087524908770453,0.01,0.00011224710962274718,9.243318171988156e-05,0.8680480267389996
0.8391656442830157,0.01,0.00011503800747077823,9.131076224272664e-05,0.8896758397575044
0.8707224849239917,0.01,0.00011789922895788364,9.019944327518051e-05,0.9118425196146571
0.9034660211810525,0.01,0.00012083290559021375,8.909942115197441e-05,0.9345614924238396
0.9374408787662991,0.01,0.00012384118973356227,8.801169566373131e-05,0.9578465188161811
0.9726933615426169,0.01,0.00012692582682521068,8.69346873115367e-05,0.981711702275219
1.0092715146305709,0.01,0.00013008826122464716,8.586860560803543e-05,1.0061714976792244
1.0472251898884344,0.01,0.00013333000395544236,8.481442415559226e-05,1.0312407200563616
1.0866061138545968,0.01,0.00013665264046220895,8.377296423222913e-05,1.056934553557988
1.127467958244946,0.01,0.00014005784137368529,8.274487343176876e-05,1.0832685606555263
1.1698664131013068,0.01,0.00014354737376064412,8.17306063082697e-05,1.110258691566482
1.2138592626906277,0.01,0.00014712311264715737,8.073040844314837e-05,1.1379212939153147
