t,k,delta_fdm,delta_dot_fdm
2.8373036165162118,9.999999999999999e-06,5.834242829089324e+35,1.0329542674876923e+35
2.890159717909509,9.999999999999999e-06,5.888219175177444e+35,1.0109160677880772e+35
2.944000475100034,9.999999999999999e-06,5.9420242271595236e+35,9.892739982542115e+34
2.9988442312310277,9.999999999999999e-06,5.995657000613955e+35,9.680213006906996e+34
3.054709671159968,9.999999999999999e-06,6.049116479572674e+35,9.471515090990378e+34
3.1116158278243597,9.999999999999999e-06,6.1024013999014474e+35,9.26658791705846e+34
3.169582088726115,9.999999999999999e-06,6.155509992153871e+35,9.065383507306833e+34
3.22862820253673,9.999999999999999e-06,6.2084396789234846e+35,8.8678688667113e+34
3.28877428582551,9.999999999999999e-06,6.2611867212103446e+35,8.674031345582037e+34
3.350040829913133,9.999999999999999e-06,6.313745807763394e+35,8.483884803720213e+34
3.412448707852889,9.999999999999999e-06,6.366109580753891e+35,8.297476666112695e+34
3.4760191815419774,9.999999999999999e-06,6.418279383991402e+35,8.114715056679387e+34
3.54077390896527,9.999999999999999e-06,6.470262725615473e+35,7.935383030034686e+34
3.606734951574028,9.999999999999999e-06,6.522052092358948e+35,7.759489180818484e+34
3.673924781802074,9.999999999999999e-06,6.5736406092811756e+35,7.587035759986945e+34
3.742366290721981,9.999999999999999e-06,6.625022234168186e+35,7.418015968844609e+34
3.812082795843888,9.999999999999999e-06,6.676191777415789e+35,7.252413926409372e+34
3.883098049059605,9.999999999999999e-06,6.727144913478897e+35,7.090204734625917e+34
3.9554362447347016,9.999999999999999e-06,6.777878182339635e+35,6.931354657335163e+34
4.029122027951348,9.999999999999999e-06,6.828388979263309e+35,6.775821430712707e+34
4.104180502904709,9.999999999999999e-06,6.878675530909563e+35,6.623554724870604e+34
4.1806372414557575,9.999999999999999e-06,6.928736855644418e+35,6.474496778489775e+34
4.258518291843414,9.999999999999999e-06,6.97857270565538e+35,6.328583230732205e+34
4.337850187558988,9.999999999999999e-06,7.028183488204728e+35,6.185744177291179e+34
4.418659956385942,9.999999999999999e-06,7.077570163063105e+35,6.045905480294585e+34
4.5009751296080465,9.999999999999999e-06,7.126734112844413e+35,5.908990364902366e+34
4.584823751389096,9.999999999999999e-06,7.175676982611276e+35,5.774921338858393e+34
4.67023438832733,9.999999999999999e-06,7.224400484735188e+35,5.643622474995072e+34
4.757236139187884,9.999999999999999e-06,7.272906164574084e+35,5.515022100773576e+34
4.845858644816491,9.999999999999999e-06,7.321195122069025e+35,5.389055943404354e+34
4.936132098237912,9.999999999999999e-06,7.369267683857937e+35,5.265670783963423e+34
5.028087254942474,9.999999999999999e-06,7.417123019953531e+35,5.144828679236572e+34
5.121755443364236,9.999999999999999e-06,7.464758698431183e+35,5.026511815823164e+34
5.217168575554344,9.999999999999999e-06,7.512170170915837e+35,4.910728067356336e+34
5.314359158053236,9.999999999999999e-06,7.55935018094033e+35,4.797517332591536e+34
5.413360302965375,9.999999999999999e-06,7.606301206251566e+35,4.6868150426335205e+34
5.514205739240296,9.999999999999999e-06,7.653036611310301e+35,4.57841872483381e+34
5.616929824163804,9.999999999999999e-06,7.699550531405538e+35,4.472323748108417e+34
5.721567555063246,9.999999999999999e-06,7.745837568744096e+35,4.368523324291184e+34
5.82815458123084,9.999999999999999e-06,7.79189319679205e+35,4.2670044184778975e+34
5.93672721606912,9.999999999999999e-06,7.837713775613628e+35,4.16774775996707e+34
6.0473224494626425,9.999999999999999e-06,7.883296558014022e+35,4.0707279244877675e+34
6.1599779603801625,9.999999999999999e-06,7.928639684859725e+35,3.9759134990105244e+34
6.274732129711574,9.999999999999999e-06,7.973742167759356e+35,3.883267341707687e+34
6.391624053343999,9.999999999999999e-06,8.018603857078624e+35,3.7927469510231e+34
6.5106935554814545,9.999999999999999e-06,8.06322539303308e+35,3.704304959338855e+34
6.6319812022126685,9.999999999999999e-06,8.107608137349833e+35,3.6178897684007185e+34
6.755528315331639,9.999999999999999e-06,8.151754082712635e+35,3.5334463454969915e+34
6.881376986415662,9.999999999999999e-06,8.195665736901102e+35,3.450917201391864e+34
7.009570091165617,9.999999999999999e-06,8.239345978202415e+35,3.3702435732091144e+34
7.140151304013395,9.999999999999999e-06,8.282797878309643e+35,3.291366837861853e+34
7.273165113001454,9.999999999999999e-06,8.326024488522396e+35,3.2142301842468044e+34
7.40865683493956,9.999999999999999e-06,8.369028584629522e+35,3.1387805752868747e+34
7.5466726308438865,9.999999999999999e-06,8.411812365377028e+35,3.0649710340344715e+34
7.687259521663728,9.999999999999999e-06,8.454377098903462e+35,2.9927632914631443e+34
7.830465404301183,9.999999999999999e-06,8.496722710956048e+35,2.9221308373012986e+34
7.976339067929273,9.999999999999999e-06,8.538847308079519e+35,2.853062419325826e+34
8.124930210614048,9.999999999999999e-06,8.580746628291508e+35,2.7855660409645678e+34
8.276289456246344,9.999999999999999e-06,8.62241341101839e+35,2.7196735118859603e+34
8.430468371788967,9.999999999999999e-06,8.663852881047901e+35,2.6553262135558057e+34
8.58751948484517,9.999999999999999e-06,8.705078561346127e+35,2.59239121851983e+34
8.747496301554415,9.999999999999999e-06,8.746085461637245e+35,2.530864669834087e+34
8.910453324821512,9.999999999999999e-06,8.786869283689665e+35,2.470739705977285e+34
9.076446072885357,9.999999999999999e-06,8.827426560805317e+35,2.4120055821408284e+34
9.24553109823357,9.999999999999999e-06,8.86775466954868e+35,2.3546476891289687e+34
9.417766006869519,9.999999999999999e-06,8.907851832458498e+35,2.2986476180434246e+34
9.59320947793824,9.999999999999999e-06,8.947717110178204e+35,2.2439832779093655e+34
9.771921283717996,9.999999999999999e-06,8.987350381259095e+35,2.190629074200556e+34
9.953962309984233,9.999999999999999e-06,9.026752307690258e+35,2.1385561570998767e+34
10.139394576752917,9.999999999999999e-06,9.065924283989721e+35,2.0877327492942197e+34
10.328281259410284,9.999999999999999e-06,9.104868367450328e+35,2.0381245641574618e+34
10.520686710236228,9.999999999999999e-06,9.143587186869605e+35,1.989695326329991e+34
10.716676480328633,9.999999999999999e-06,9.18208382680334e+35,1.942407407966892e+34
10.916317341936146,9.999999999999999e-06,9.220361684065387e+35,1.8962225953090168e+34
11.119677311206988,9.999999999999999e-06,9.258424292848982e+35,1.8511030017421458e+34
11.326825671361538,9.999999999999999e-06,9.296275114464885e+35,1.8070121451605452e+34
11.53783299629661,9.999999999999999e-06,9.333917287276146e+35,1.763916209254644e+34
11.752771174629453,9.999999999999999e-06,9.371353331955047e+35,1.7217855103115658e+34
11.971713434189656,9.999999999999999e-06,9.408584806691405e+35,1.680596193266126e+34
12.19473436696737,9.999999999999999e-06,9.445611906439358e+35,1.6403321830842232e+34
12.42190995452616,9.999999999999999e-06,9.48243299969789e+35,1.6009874201171873e+34
12.653317593889415,9.999999999999999e-06,9.519044095674556e+35,1.5625684108526125e+34
12.889036123908916,9.999999999999999e-06,9.5554382339772e+35,1.5250971285245934e+34
13.129145852124639,9.999999999999999e-06,9.591622790667583e+35,1.4885270546159029e+34
13.373728582124949,9.999999999999999e-06,9.627609536853047e+35,1.4527817723419341e+34
13.622867641416454,9.999999999999999e-06,9.663394202762975e+35,1.417858751005161e+34
13.87664790981307,9.999999999999999e-06,9.698973253227646e+35,1.383753208083654e+34
14.135155848353943,9.999999999999999e-06,9.734343909731317e+35,1.3504580740574345e+34
14.398479528760065,9.999999999999999e-06,9.769504160005575e+35,1.3179640063845815e+34
14.66670866343967,9.999999999999999e-06,9.804452759349102e+35,1.2862594307521075e+34
14.939934636052563,9.999999999999999e-06,9.83918922225019e+35,1.255330613842008e+34
15.218250532643854,9.999999999999999e-06,9.873713802723095e+35,1.2251617723264684e+34
15.50175117335769,9.999999999999999e-06,9.908027461587821e+35,1.1957352233255494e+34
15.790533144741742,9.999999999999999e-06,9.942131818723593e+35,1.1670315821298834e+34
16.08469483265355,9.999999999999999e-06,9.976029088107686e+35,1.1390300136143722e+34
16.38433645577983,9.999999999999999e-06,1.0009721993211458e+36,1.111708544451461e+34
16.68956009978023,9.999999999999999e-06,1.0043213660062756e+36,1.0850444439794266e+34
17.00046975206716,9.999999999999999e-06,1.0076507484996102e+36,1.059014682397958e+34
17.31717133723353,9.999999999999999e-06,1.0109606973797058e+36,1.0335964758562366e+34
17.639772753140434,9.999999999999999e-06,1.0142515548602555e+36,1.0087679289743958e+34
17.968383907677193,9.999999999999999e-06,1.0175236318542129e+36,9.845087864048467e+33
18.30311675620611,9.999999999999999e-06,1.0207771809692975e+36,9.608013062033505e+33
18.64408533970485,9.999999999999999e-06,1.0240123649471739e+36,9.376312690492844e+33
18.991405823619335,9.999999999999999e-06,1.0272292200094358e+36,9.149891387395452e+33
19.34519653744044,9.999999999999999e-06,1.0304276135198715e+36,8.928713908908032e+33
19.705578015017984,9.999999999999999e-06,1.0336071953139291e+36,8.712820284311882e+33
20.072673035625684,9.999999999999999e-06,1.0367673419824266e+36,8.502343042565615e+33
20.446606665791155,9.999999999999999e-06,1.0399086420309845e+36,8.297039032100063e+33
20.827506301905142,9.999999999999999e-06,1.0430322873185776e+36,8.096426328549375e+33
21.2155017136245,9.999999999999999e-06,1.0461379137141755e+36,7.900488442713496e+33
21.610725088083765,9.999999999999999e-06,1.0492252186659544e+36,7.70919708998573e+33
22.0133110749303,9.999999999999999e-06,1.05229396663694e+36,7.522510922753613e+33
22.42339683219845,9.999999999999999e-06,1.0553439899753541e+36,7.340375604121885e+33
22.841122073038235,9.999999999999999e-06,1.0583751890600642e+36,7.162724036004876e+33
23.26662911331458,9.999999999999999e-06,1.0613875315962433e+36,6.989476765619081e+33
23.70006292009328,9.999999999999999e-06,1.0643810509218594e+36,6.820542597091449e+33
24.14157116103018,9.999999999999999e-06,1.0673558431696736e+36,6.655819437843282e+33
24.59130425468044,9.999999999999999e-06,1.0703120631119493e+36,6.495195412636417e+33
25.049415421745024,9.999999999999999e-06,1.0732499184958847e+36,6.33855028170322e+33
25.516060737271836,9.999999999999999e-06,1.0761696626567428e+36,6.185757203251547e+33
25.99139918382933,9.999999999999999e-06,1.0790715851726032e+36,6.036684884870301e+33
26.475592705670664,9.999999999999999e-06,1.081956000299408e+36,5.891200172992231e+33
26.968806263906924,9.999999999999999e-06,1.0848232328973367e+36,5.74917113463314e+33
27.471207892708115,9.999999999999999e-06,1.0876736015293037e+36,5.610470691158414e+33
27.982968756551156,9.999999999999999e-06,1.0905073983793025e+36,5.474980869869452e+33
28.504263208534347,9.999999999999999e-06,1.0933248656021741e+36,5.342597745798583e+33
29.035268849778138,9.999999999999999e-06,1.096126167676883e+36,5.21323715329942e+33
29.576166589932534,9.999999999999999e-06,1.0989113592922495e+36,5.0868412548720114e+33
30.12714070881164,9.999999999999999e-06,1.1016803482470081e+36,4.963386063225458e+33
30.688378919176426,9.999999999999999e-06,1.1044328527946742e+36,4.842890021915152e+33
31.260072430687003,9.999999999999999e-06,1.1071683528076564e+36,4.7254237600642284e+33
31.8424160150465,9.999999999999999e-06,1.1098870422416713e+36,4.6109168642239944e+33
32.43560807235808,9.999999999999999e-06,1.1125902481969127e+36,4.499045407287839e+33
33.039850698718546,9.999999999999999e-06,1.1152776942591818e+36,4.389792024640321e+33
33.65534975507091,9.999999999999999e-06,1.1179491126611813e+36,4.283141586539827e+33
34.28231493733967,9.999999999999999e-06,1.1206042940652355e+36,4.179071632843709e+33
34.92095984787268,9.999999999999999e-06,1.1232430884173355e+36,4.0775524011194665e+33
35.571502068213825,9.999999999999999e-06,1.1258654051860224e+36,3.9785469391325635e+33
36.23416323323146,9.999999999999999e-06,1.1284712128792401e+36,3.882011314933548e+33
36.90916910662774,9.999999999999999e-06,1.1310605377198436e+36,3.7878949392477106e+33
37.59674965785464,9.999999999999999e-06,1.1336334613467909e+36,3.696141016494348e+33
38.29713914046277,9.999999999999999e-06,1.1361901173940358e+36,3.60668714254258e+33
39.01057617190989,9.999999999999999e-06,1.1387306867826782e+36,3.5194660692604454e+33
39.73730381485604,9.999999999999999e-06,1.1412553915438724e+36,3.4344066580488595e+33
40.47756965997318,9.999999999999999e-06,1.1437644869702075e+36,3.351435046888086e+33
41.23162591029748,9.999999999999999e-06,1.1462582518716034e+36,3.2704760579796084e+33
41.99972946715302,9.999999999999999e-06,1.1487369766880344e+36,3.191454875859722e+33
42.78214201767613,9.999999999999999e-06,1.1512009491854364e+36,3.114299028913664e+33
43.57913012397025,9.999999999999999e-06,1.1536504374327601e+36,3.03894071055337e+33
44.39096531392166,9.999999999999999e-06,1.1560856697270924e+36,2.9653194799621807e+33
45.21792417370697,9.999999999999999e-06,1.1585068110998614e+36,2.893385386282859e+33
46.06028844202398,9.999999999999999e-06,1.1609139360000975e+36,2.8231025644595554e+33
46.91834510607794,9.999999999999999e-06,1.1633069967102891e+36,2.754453355671183e+33
47.79238649935595,9.999999999999999e-06,1.1656857870062452e+36,2.687443010446616e+33
48.68271040122279,9.999999999999999e-06,1.168049900524236e+36,2.622105038167773e+33
49.58962013837211,9.999999999999999e-06,1.170399133386734e+36,2.5584490134951753e+33
50.51342468816761,9.999999999999999e-06,1.17273481519162e+36,2.496276172506551e+33
51.45443878390924,9.999999999999999e-06,1.1750568638469291e+36,2.4355567644077327e+33
52.41298302206056,9.999999999999999e-06,1.177365036836204e+36,2.3762833032143962e+33
53.3893839714735,9.999999999999999e-06,1.1796591420970187e+36,2.3184442338079184e+33
54.383974284647955,9.999999999999999e-06,1.1819390388877626e+36,2.2620239363310285e+33
55.397092811064,9.999999999999999e-06,1.1842046381440197e+36,2.2070027756027525e+33
56.42908471262536,9.999999999999999e-06,1.1864559022346162e+36,2.1533572026856087e+33
57.48030158125351,9.999999999999999e-06,1.1886928440168934e+36,2.1010599165396723e+33
58.55110155867238,9.999999999999999e-06,1.1909155250792158e+36,2.050080094577479e+33
59.641849458424595,9.999999999999999e-06,1.193124053046038e+36,2.0003837018977486e+33
60.75291689016071,9.999999999999999e-06,1.1953185778069335e+36,1.9519338900321068e+33
61.88468238624383,9.999999999999999e-06,1.1974992865157222e+36,1.904691497195556e+33
63.037531530712755,9.999999999999999e-06,1.199666397189097e+36,1.8586156632972463e+33
64.21185709064758,9.999999999999999e-06,1.201820150715819e+36,1.8136645743527732e+33
65.40805914998252,9.999999999999999e-06,1.203960801067478e+36,1.7697963524532182e+33
66.6265452458115,9.999999999999999e-06,1.2060886034798466e+36,1.7269701091006927e+33
67.86773050723295,9.999999999999999e-06,1.208203800349836e+36,1.6851471815276344e+33
69.13203779678128,9.999999999999999e-06,1.2103066045667908e+36,1.644292573590681e+33
70.41989785449289,9.999999999999999e-06,1.212397179968156e+36,1.6043766249841486e+33
71.73174944465613,9.999999999999999e-06,1.2144756185782015e+36,1.5653769348684428e+33
73.06803950529499,9.999999999999999e-06,1.2165419142542539e+36,1.527280568572151e+33
74.42922330043757,9.999999999999999e-06,1.2185959323275232e+36,1.4900865788213132e+33
75.8157645752211,9.999999999999999e-06,1.2206373747848556e+36,1.453808875995348e+33
77.22813571388642,9.999999999999999e-06,1.2226657973220486e+36,1.418473949091577e+33
78.66681790071581,9.999999999999999e-06,1.2246816992022083e+36,1.3840145931582336e+33
80.13230128396879,9.999999999999999e-06,1.2266853421297894e+36,1.3503873256274246e+33
81.6250851428722,9.999999999999999e-06,1.2286767095124183e+36,1.3175774969132008e+33
83.14567805772056,9.999999999999999e-06,1.230655820290285e+36,1.285568674633393e+33
84.69459808314576,9.999999999999999e-06,1.2326227255732495e+36,1.2543428767449741e+33
86.27237292461442,9.999999999999999e-06,1.2345775042247623e+36,1.2238808638355113e+33
87.8795401182131,9.999999999999999e-06,1.236520257247092e+36,1.194162498307342e+33
89.51664721378292,9.999999999999999e-06,1.2384511008067217e+36,1.1651671790001079e+33
91.18425196146563,9.999999999999999e-06,1.2403701577216809e+36,1.1368743606818993e+33
92.8829225017249,9.999999999999999e-06,1.2422775472138533e+36,1.1092641688060767e+33
94.6132375589076,9.999999999999999e-06,1.2441733727088331e+36,1.0823181209870465e+33
96.37578663841079,9.999999999999999e-06,1.2460577074435185e+36,1.0560199678016623e+33
98.17117022752184,9.999999999999999e-06,1.2479305776171717e+36,1.0303566667818701e+33
100.0,9.999999999999999e-06,1.2497919427949625e+36,1.0053195048379212e+33
0.01,9.999999999999999e-05,1.0,0.0
0.010186289902446875,9.999999999999999e-05,2.3436291393278195,16733.113374295346
0.010376050197669117,9.999999999999999e-05,9.746748143449018,73826.19585350437
0.010569345535579883,9.999999999999999e-05,41.248942150628515,302688.6299871278
0.010766241770454932,9.999999999999999e-05,170.42934266583327,1205775.6236785892
0.010966805983368685,9.999999999999999e-05,686.281301907917,4679963.377175154
0.011171106505048243,9.999999999999999e-05,2694.3483219263608,17709310.276912067
0.01137921293915315,9.999999999999999e-05,10318.154494184126,65366290.644927606
0.011591196185988858,9.999999999999999e-05,38560.575499223254,235448513.45994154
0.011807128466661904,9.999999999999999e-05,140691.15957971168,827973686.8908486
0.012027083347685121,9.999999999999999e-05,501362.9798741746,2843783315.548724
0.012251135766041189,9.999999999999999e-05,1745728.519803599,9543665633.374752
0.012479362054713113,9.999999999999999e-05,5942065.783460272,31309429466.46445
0.012711839968690289,9.999999999999999e-05,19777720.307679746,100445497545.44247
0.012948648711459043,9.999999999999999e-05,64397994.49580145,315254782561.3505
0.013189868961986697,9.999999999999999e-05,205244192.71921298,968502816173.0742
0.013435582902208256,9.999999999999999e-05,640627081.3199217,2913807235492.1704
0.013685874245025183,9.999999999999999e-05,1958984592.5517828,8587766321090.234
0.013940828262825779,9.999999999999999e-05,5869321557.036793,24797488270581.11
0.014200531816536825,9.999999999999999e-05,17233679501.207233,70176267432510.02
0.014465073385216463,9.999999999999999e-05,49607099467.80212,194720656935251.56
0.01473454309619835,9.999999999999999e-05,140109931637.8985,530142249159410.44
0.015009032755797359,9.999999999999999e-05,388486473611.3468,1416741164542668.5
0.015288635880587303,9.999999999999999e-05,1057146548153.4633,3715446647980893.0
0.015573447729261345,9.999999999999999e-05,2823682879892.3076,9566173353346284.0
0.015863565335085903,9.999999999999999e-05,7409841501128.497,2.419933428229168e+16
0.016159087538959182,9.999999999999999e-05,19116816526193.547,6.017098124476016e+16
0.016460115023085503,9.999999999999999e-05,48458673578610.98,1.470008806026611e+17
0.016766750345277,9.999999999999999e-05,120730921310104.86,3.5307092342233946e+17
0.017079097973894276,9.999999999999999e-05,296054229680057.5,8.345008313587766e+17
0.017397264323438015,9.999999999999999e-05,714118064654031.9,1.9399088520963932e+18
0.017721357790803593,9.999999999999999e-05,1694268959192620.0,4.4370643830004956e+18
0.01805148879221109,9.999999999999999e-05,3960143174422550.0,9.996139558089204e+18
0.018387769800823277,9.999999999999999e-05,9111993734970300.0,2.216695734436361e+19
0.018730315385064374,9.999999999999999e-05,2.064341569303868e+16,4.841601613406284e+19
0.01907924224765266,9.999999999999999e-05,4.611426515487226e+16,1.0423242057856457e+20
0.0194346692653602,9.999999999999999e-05,1.0144665880685616e+17,2.2103310124823396e+20
0.019796717529513324,9.999999999999999e-05,2.2009266091131027e+17,4.622616850653319e+20
0.020165510387247464,9.999999999999999e-05,4.708619051332192e+17,9.5308196245979e+20
0.020541173483530642,9.999999999999999e-05,9.930552175389362e+17,1.93793122233059e+21
0.020923834803969768,9.999999999999999e-05,2.0677286457900114e+18,3.8886612838070464e+21
0.021313624718414376,9.999999999999999e-05,4.2450710751094743e+18,7.696735089865823e+21
0.021710676025372647,9.999999999999999e-05,8.60916578408311e+18,1.5044000670787324e+22
0.02211512399725489,9.999999999999999e-05,1.7224915551005993e+19,2.901570353975874e+22
0.022527106426459807,9.999999999999999e-05,3.4053086070620803e+19,5.52910862919037e+22
0.022946763672319362,9.999999999999999e-05,6.646218785601326e+19,1.0401993648799316e+23
0.02337423870891815,9.999999999999999e-05,1.2820561625920858e+20,1.934179399189122e+23
0.023809677173803584,9.999999999999999e-05,2.4429497143594294e+20,3.5525325124522914e+23
0.024253227417603527,9.999999999999999e-05,4.602534979441618e+20,6.451675855892815e+23
0.024705040554568253,9.999999999999999e-05,8.569166534640783e+20,1.1578703591585184e+24
0.025165270514053917,9.999999999999999e-05,1.5782436166877202e+21,2.0555589108915416e+24
0.02563407409296515,9.999999999999999e-05,2.873351515258684e+21,3.607639973236475e+24
0.026111611009174595,9.999999999999999e-05,5.177875219531304e+21,6.265902679299397e+24
0.026598043955937584,9.999999999999999e-05,9.225503118972951e+21,1.0763342225900812e+25
0.027093538657320514,9.999999999999999e-05,1.6278391972175238e+22,1.8303102647640064e+25
0.027598263924661803,9.999999999999999e-05,2.8408633224962553e+22,3.079818506701143e+25
0.02811239171408464,9.999999999999999e-05,4.911262960377796e+22,5.131243646972864e+25
0.028636097185081158,9.999999999999999e-05,8.403166444840659e+22,8.464678755730528e+25
0.02916955876018796,9.999999999999999e-05,1.4240556494899235e+23,1.3826804303872606e+26
0.02971295818577334,9.999999999999999e-05,2.3909652327665246e+23,2.2377184647134242e+26
0.030266480593956924,9.999999999999999e-05,3.9748945973276377e+23,3.5866881167318216e+26
0.030830314565682772,9.999999999999999e-05,6.552083509643495e+23,5.697770779316124e+26
0.03140465219496752,9.999999999999999e-05,1.0696908164489705e+24,8.969038127715673e+26
0.03198968915434538,9.999999999999999e-05,1.73136392718789e+24,1.3992966173581693e+27
0.03258562476153226,9.999999999999999e-05,2.778706599820448e+24,2.164668683441757e+27
0.03319266204733189,9.999999999999999e-05,4.4192952935158755e+24,3.319458334444553e+27
0.03381100782480685,9.999999999999999e-05,6.973699476957969e+24,5.048466112432851e+27
0.034440872759738235,9.999999999999999e-05,1.0911833675292579e+25,7.615537757956508e+27
0.03508247144239792,9.999999999999999e-05,1.6932530931296534e+25,1.139346267973561e+28
0.03573602246065788,9.999999999999999e-05,2.608173724686718e+25,1.6914047159769463e+28
0.03640174847446141,9.999999999999999e-05,3.9846054380711345e+25,2.4913965478422055e+28
0.037079876291681704,9.999999999999999e-05,6.040810683196315e+25,3.6413887745111617e+28
0.03777063694539366,9.999999999999999e-05,9.093870609695734e+25,5.283313356324248e+28
0.03847426577258504,9.999999999999999e-05,1.3583581468121293e+26,7.608994497470816e+28
0.03919100249433404,9.999999999999999e-05,2.014318367924808e+26,1.0878407419838191e+29
0.03992109129748051,9.999999999999999e-05,2.9672001409315317e+26,1.5444694541596922e+29
0.04066478091781856,9.999999999999999e-05,4.339021695086393e+26,2.177521209966322e+29
0.041422324724838956,9.999999999999999e-05,6.30092920486714e+26,3.0488162054335398e+29
0.04219398080805026,9.999999999999999e-05,9.092373903657021e+26,4.24053499295848e+29
0.04298001206490796,9.999999999999999e-05,1.3032697357763828e+27,5.859582609574225e+29
0.04378068629038168,9.999999999999999e-05,1.8553944177763926e+27,8.043804214697426e+29
0.04459627626819094,9.999999999999999e-05,2.6254952387000077e+27,1.0972485554374347e+30
0.04542705986374045,9.999999999999999e-05,3.692761130007311e+27,1.487565505725707e+30
0.04627332011878691,9.999999999999999e-05,5.160068931150795e+27,2.0043206276223272e+30
0.04713534534786907,9.999999999999999e-05,7.167494799418708e+27,2.684290758517536e+30
0.048013429236534504,9.999999999999999e-05,9.90038968525651e+27,3.573993437488671e+30
0.0489078709413959,9.999999999999999e-05,1.3595166417557344e+28,4.7312622588943454e+30
0.0498189751920516,9.999999999999999e-05,1.8556886061847314e+28,6.227398269928008e+30
0.05074705239490466,9.999999999999999e-05,2.519302615249871e+28,8.150963566928087e+30
0.05169241873891599,9.999999999999999e-05,3.4023291584140215e+28,1.0610880919156373e+31
0.05265539630332755,9.999999999999999e-05,4.569464579048321e+28,1.3739287961979157e+31
0.053636313167392397,9.999999999999999e-05,6.103112138851058e+28,1.7695594698238516e+31
0.05463550352214876,9.999999999999999e-05,8.11082919431797e+28,2.2673285138084e+31
0.055653307784276455,9.999999999999999e-05,1.072639692999371e+29,2.8904582748477626e+31
0.05669007271207434,9.999999999999999e-05,1.4113138777278221e+29,3.666543680111383e+31
0.057746151523598195,9.999999999999999e-05,1.8473454889900698e+29,4.628119442003052e+31
0.058821904016999556,9.999999999999999e-05,2.406762675510196e+29,5.813782643269727e+31
0.05991769669310619,9.999999999999999e-05,3.1214046343321257e+29,7.268877017185755e+31
0.06103390288028621,9.999999999999999e-05,4.029511129368963e+29,9.046250488176238e+31
0.062170902861638275,9.999999999999999e-05,5.1768455868295616e+29,1.1207014540853139e+32
0.06332908400455114,9.999999999999999e-05,6.620957194129405e+29,1.3821744496506583e+32
0.06450884089267693,9.999999999999999e-05,8.432284528033792e+29,1.697193604127326e+32
0.0657105754603627,9.999999999999999e-05,1.0694120008226004e+30,2.075069135170161e+32
0.0669346971295866,9.999999999999999e-05,1.350423440570094e+30,2.5264022853244664e+32
0.0681816229494448,9.999999999999999e-05,1.697834119291254e+30,3.063136870311828e+32
0.06945177773823696,9.999999999999999e-05,2.126023403846163e+30,3.698771534909869e+32
0.07074559422819879,9.999999999999999e-05,2.651959625318441e+30,4.448475352857382e+32
0.07206351321293052,9.999999999999999e-05,3.295273682962248e+30,5.329177767143649e+32
0.0734059836975721,9.999999999999999e-05,4.078577069580057e+30,6.3597436766672544e+32
0.07477346305177587,9.999999999999999e-05,5.0280300602384027e+30,7.560952417456343e+32
0.07616641716552891,9.999999999999999e-05,6.175560520508551e+30,8.955655245350718e+32
0.07758532060787836,9.999999999999999e-05,7.558268293132112e+30,1.0568971944365548e+33
0.07903065678861347,9.999999999999999e-05,9.218247591417891e+30,1.2428307922587497e+33
0.0805029181229598,9.999999999999999e-05,1.1203132638506255e+31,1.4563534061420482e+33
0.0820026061993413,9.999999999999999e-05,1.3566637137826747e+31,1.7007074333408507e+33
0.08353023195026779,9.999999999999999e-05,1.637157042362032e+31,1.9793441409185416e+33
0.08508631582640581,9.999999999999999e-05,1.9692110720596741e+31,2.2959733057208224e+33
0.08667138797389233,9.999999999999999e-05,2.3611120367176126e+31,2.6545567811697966e+33
0.0882859884149515,9.999999999999999e-05,2.8220718355988682e+31,3.059314871027408e+33
0.08993066723187623,9.999999999999999e-05,3.362316145837525e+31,3.5147375900691477e+33
0.0916059847544371,9.999999999999999e-05,3.9931611210785615e+31,4.025576576818316e+33
0.0933125117507825,9.999999999999999e-05,4.7276305100183005e+31,4.5967262353365433e+33
0.09505082962189507,9.999999999999999e-05,5.580806333529287e+31,5.233284681158596e+33
0.0968215305996708,9.999999999999999e-05,6.569205087012126e+31,5.940566126807706e+33
0.09862521794868778,9.999999999999999e-05,7.710845869557985e+31,6.724092493432743e+33
0.10046250617173408,9.999999999999999e-05,9.025365878133516e+31,7.589586434084185e+33
0.10233402121916417,9.999999999999999e-05,1.0534139633855937e+32,8.542961773837575e+33
0.10424040070215564,9.999999999999999e-05,1.2260537959199877e+32,9.590207363608843e+33
0.1061822941099384,9.999999999999999e-05,1.423168694993808e+32,1.0737203976119838e+34
0.10816036303107099,9.999999999999999e-05,1.6477332020077065e+32,1.1989897876116763e+34
0.11017528137883868,9.999999999999999e-05,1.9029361443865634e+32,1.3354310197039783e+34
0.11222773562085077,9.999999999999999e-05,2.1921916713630178e+32,1.483650698818904e+34
0.11431842501291496,9.999999999999999e-05,2.519150623152103e+32,1.644256434595039e+34
0.11644806183726861,9.999999999999999e-05,2.8877122215604066e+32,1.8178528079886886e+34
0.11861737164524785,9.999999999999999e-05,3.302043629612256e+32,2.005032897220448e+34
0.12082709350447766,9.999999999999999e-05,3.766875103493087e+32,2.2063332799734826e+34
0.12307798025066652,9.999999999999999e-05,4.2873632923448156e+32,2.4222601203693595e+34
0.12537079874409202,9.999999999999999e-05,4.868945631111367e+32,2.653306502976633e+34
0.1277063301308644,9.999999999999999e-05,5.5173445699690926e+32,2.8999478074856854e+34
0.13008537010905713,9.999999999999999e-05,6.238570740544168e+32,3.1626364901043133e+34
0.1325087291997953,9.999999999999999e-05,7.038924811959461e+32,3.441796219514681e+34
